Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
154,"A Mohan, H Sane, K Doshi, S Edupuganti…","Agile cold starts for scalable serverless",2019,"11th USENIX Workshop …","usenix.org","https://www.usenix.org/conference/hotcloud19/presentation/mohan","https://scholar.google.com/scholar?cites=2120330012893460068&as_sdt=2005&sciodt=0,5&hl=en",85,"2023-11-04 14:24:16","","","","",,,,,154,38.50,31,5,4,"The Serverless or Function-as-a-Service (FaaS) model capitalizes on lightweight execution by packaging code and dependencies together for just-in-time dispatch. Often a container …","https://www.usenix.org/system/files/hotcloud19-paper-mohan.pdf","https://scholar.google.com/scholar?q=related:ZDYdqensbB0J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
86,"A Palade, A Kazmi, S Clarke","An evaluation of open source serverless computing frameworks support at the edge",2019,"2019 IEEE World Congress on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8817155/","https://scholar.google.com/scholar?cites=10353968637949997929&as_sdt=2005&sciodt=0,5&hl=en",151,"2023-11-04 14:24:16","","","","",,,,,86,21.50,29,3,4,"… serverless frameworks have been introduced to avoid the vendor lock-in and computation restrictions of public cloud platforms and to bring the power of serverless … source serverless …","http://www.tara.tcd.ie/bitstream/handle/2262/89839/main.pdf?sequence=1","https://scholar.google.com/scholar?q=related:aXOLWJ6vsI8J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
12,"A Pimpley, S Li, A Srivastava, V Rohra, Y Zhu…","Optimal resource allocation for serverless queries",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2107.08594","https://scholar.google.com/scholar?cites=9381276510287605384&as_sdt=2005&sciodt=0,5&hl=en",424,"2023-11-04 14:24:16","","","","",,,,,12,6.00,2,6,2,"Optimizing resource allocation for analytical workloads is vital for reducing costs of cloud-data services. At the same time, it is incredibly hard for users to allocate resources per query in …","https://arxiv.org/pdf/2107.08594","https://scholar.google.com/scholar?q=related:iK5oL0j9MIIJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
133,"A Pérez, G Moltó, M Caballer, A Calatrava","Serverless computing for container-based architectures",2018,"Future Generation Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X17316485","https://scholar.google.com/scholar?cites=10841830010407648247&as_sdt=2005&sciodt=0,5&hl=en",48,"2023-11-04 14:24:16","","","","",,,,,133,26.60,33,4,5,"… However, serverless services, such as AWS … Serverless Container-aware ARchitectures (SCAR). The SCAR framework can be used to create highly-parallel event-driven serverless …","https://riunet.upv.es/bitstream/handle/10251/123147/scar-preprint.pdf","https://scholar.google.com/scholar?q=related:93uEtfPqdZYJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
18,"A Pérez, G Moltó, M Caballer, A Calatrava","A programming model and middleware for high throughput serverless computing applications",2019,"Proceedings of the 34th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3297280.3297292","https://scholar.google.com/scholar?cites=17265486588779344298&as_sdt=2005&sciodt=0,5&hl=en",448,"2023-11-04 14:24:16","","10.1145/3297280.3297292","","",,,,,18,4.50,5,4,4,"… Serverless computing has introduced unprecedented levels … In this paper we introduce a serverless model for highly-… AWS Lambda, the leading serverless computing platform. Moreover…","http://faculty.washington.edu/wlloyd/courses/tcss562_f2020/papers/Fall2019/Group2-AProgrammingModelandMiddlewareForHighThroughputServerlesscomputingApplications.pdf","https://scholar.google.com/scholar?q=related:qrF2dpNUm-8J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
38,"A Pérez, S Risco, DM Naranjo…","On-premises serverless computing for event-driven data processing applications",2019,"2019 IEEE 12th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8814513/","https://scholar.google.com/scholar?cites=11403661469384936805&as_sdt=2005&sciodt=0,5&hl=en",223,"2023-11-04 14:24:16","","","","",,,,,38,9.50,10,4,4,"The advent of open-source serverless computing frameworks has introduced the ability to bring the Functions-as-a-Service (FaaS) paradigm for applications to be executed on-premises…","https://www.grycap.upv.es/gmolto/publications/preprints/Perez2019osc.pdf","https://scholar.google.com/scholar?q=related:ZY1_7a_xQZ4J:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
10,"A Sabbioni, L Rosa, A Bujari, L Foschini, A Corradi","DIFFUSE: A DIstributed and decentralized platForm enabling Function composition in Serverless Environments",2022,"Computer Networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S138912862200161X","https://scholar.google.com/scholar?cites=10703148770641234579&as_sdt=2005&sciodt=0,5&hl=en",329,"2023-11-04 14:24:16","","","","",,,,,10,10.00,2,5,1,"Serverless computing is an emerging proposition in the cloud offering landscape that promotes a higher level of abstraction, further decoupling software operations from the underlying …","https://www.researchgate.net/profile/A-Bujari/publication/360381906_DIFFUSE_A_DIstributed_and_decentralized_platForm_enabling_Function_composition_in_Serverless_Environments/links/62baaa57f9dee438e8c77bad/DIFFUSE-A-DIstributed-and-decentralized-platForm-enabling-Function-composition-in-Serverless-Environments.pdf","https://scholar.google.com/scholar?q=related:k8o6ZBk5iZQJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
40,"A Saha, S Jindal","EMARS: efficient management and allocation of resources in serverless",2018,"2018 IEEE 11th international conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8457882/","https://scholar.google.com/scholar?cites=9717651899532517402&as_sdt=2005&sciodt=0,5&hl=en",136,"2023-11-04 14:24:16","","","","",,,,,40,8.00,20,2,5,"… Abstract—We introduce EMARS, an efficient resource management system for serverless … serverless platform, OpenLambda. It is based upon application workloads and serverless …","","https://scholar.google.com/scholar?q=related:GiCJkuoI3IYJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
0,"A Sahraei, S Demetriou, A Sobhgol, H Zhang…","XFaaS: Hyperscale and Low Cost Serverless Functions at Meta",2023,"Proceedings of the 29th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3600006.3613155","",416,"2023-11-04 14:24:16","","10.1145/3600006.3613155","","",,,,,0,0.00,0,5,1,"Function-as-a-Service (FaaS) has become a popular programming paradigm in Serverless Computing. As the responsibility of resource provisioning shifts from users to cloud providers, …","https://www.cis.upenn.edu/~haorz/papers/xfaas-sosp23.pdf",""
28,"A Sankaran, P Datta, A Bates","Workflow integration alleviates identity and access management in serverless computing",2020,"Annual Computer Security Applications …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3427228.3427665","https://scholar.google.com/scholar?cites=1694561736197736418&as_sdt=2005&sciodt=0,5&hl=en",333,"2023-11-04 14:24:16","","10.1145/3427228.3427665","","",,,,,28,9.33,9,3,3,"… of the serverless computing paradigm. will.iam encodes the protection state of a serverless application … an effective and practical alternative for authorization in the serverless paradigm. …","https://dl.acm.org/doi/pdf/10.1145/3427228.3427665","https://scholar.google.com/scholar?q=related:4gcJwOtKhBcJ:scholar.google.com/&scioq=serverless&hl=en&as_sdt=0,5&as_vis=1"
